state,window_date,window_days,winning_size,frequency,population_variance
RAJASTHAN,2022-04-14,10,L,51,103382.99038831226
RAJASTHAN,2022-04-15,10,L,54,99164.54320987646
RAJASTHAN,2022-04-16,10,M,63,74268.90450995212
RAJASTHAN,2022-04-17,10,M,66,77173.85032139579
RAJASTHAN,2022-04-18,10,M,69,78104.22936357913
RAJASTHAN,2022-04-19,10,M,68,75072.45566609001
RAJASTHAN,2022-04-20,10,M,74,70466.23593864136
RAJASTHAN,2022-04-21,10,L,74,112444.07888970047
RAJASTHAN,2022-04-22,10,L,69,108911.72694812011
RAJASTHAN,2022-04-23,10,L,71,99470.05475104135
RAJASTHAN,2022-04-24,10,L,66,90452.55280073459
RAJASTHAN,2022-04-25,10,M,71,85420.85181511601
RAJASTHAN,2022-04-26,10,L,67,104220.6032523947
RAJASTHAN,2022-04-27,10,M,63,75408.53262786602
RAJASTHAN,2022-04-28,10,M,68,75836.38408304489
RAJASTHAN,2022-04-29,10,M,65,78473.64828402369
RAJASTHAN,2022-04-30,10,M,60,74303.85555555561
RAJASTHAN,2022-05-01,10,M,56,74501.81345663272
RAJASTHAN,2022-05-02,10,M,55,94341.50743801647
RAJASTHAN,2022-05-03,10,M,55,86956.13421487599
RAJASTHAN,2022-05-04,10,M,60,113826.9030555556
RAJASTHAN,2022-05-05,10,M,56,122726.57142857148
RAJASTHAN,2022-05-06,10,M,57,120802.38473376434
RAJASTHAN,2022-05-07,10,M,56,129509.62723214284
RAJASTHAN,2022-05-08,10,M,52,135233.20710059174
RAJASTHAN,2022-05-09,10,M,53,143677.53221787105
RAJASTHAN,2022-05-10,10,S,53,125610.7305090779
RAJASTHAN,2022-05-11,10,M,54,139621.1951303155
RAJASTHAN,2022-05-12,10,M,54,120044.75617283955
RAJASTHAN,2022-05-13,10,M,56,124198.47927295917
RAJASTHAN,2022-05-14,10,M,49,102139.63681799243
RAJASTHAN,2022-05-15,10,M,43,90061.07625743642
RAJASTHAN,2022-05-16,10,M,43,103561.28069226607
RAJASTHAN,2022-05-17,10,M,42,102870.13888888893
RAJASTHAN,2022-05-18,10,M,45,92234.80987654324
RAJASTHAN,2022-05-19,10,M,47,78871.25758261641
RAJASTHAN,2022-05-20,10,M,49,78330.17992503126
RAJASTHAN,2022-05-21,10,M,48,78601.78081597213
RAJASTHAN,2022-05-22,10,M,52,84782.01294378703
RAJASTHAN,2022-05-23,10,M,49,80593.59433569352
RAJASTHAN,2022-05-24,10,M,49,82057.44523115375
RAJASTHAN,2022-05-25,10,M,50,75065.35239999997
RAJASTHAN,2022-05-26,10,M,54,81949.52949245542
RAJASTHAN,2022-05-27,10,M,53,74061.97508009954
RAJASTHAN,2022-05-28,10,M,49,75598.61724281544
RAJASTHAN,2022-05-29,10,M,46,80089.01890359167
RAJASTHAN,2022-05-30,10,XL,47,77824.82933454047
RAJASTHAN,2022-05-31,10,XL,52,73098.52773668629
RAJASTHAN,2022-06-01,10,XL,54,69842.96159122087
RAJASTHAN,2022-06-02,10,XL,46,78673.88846880908
RAJASTHAN,2022-06-03,10,XL,44,72491.52221074386
RAJASTHAN,2022-06-04,10,M,42,90187.01360544225
RAJASTHAN,2022-06-05,10,XL,42,69968.21371882089
RAJASTHAN,2022-06-06,10,XL,45,70137.11111111112
RAJASTHAN,2022-06-07,10,L,43,82955.33585722017
RAJASTHAN,2022-06-08,10,M,46,70621.55434782605
RAJASTHAN,2022-06-09,10,L,51,99068.09765474813
RAJASTHAN,2022-06-10,10,L,52,99563.05917159753
RAJASTHAN,2022-06-11,10,M,55,102991.26743801654
RAJASTHAN,2022-06-12,10,M,58,111537.55648038036
RAJASTHAN,2022-06-13,10,M,57,105144.376731302
RAJASTHAN,2022-06-14,10,M,58,121230.66854934604
RAJASTHAN,2022-06-15,10,M,60,117457.07638888888
RAJASTHAN,2022-06-16,10,M,62,124695.05411030177
RAJASTHAN,2022-06-17,10,M,59,135015.12381499563
RAJASTHAN,2022-06-18,10,M,56,140624.74489795917
RAJASTHAN,2022-06-19,10,M,54,146154.77229080943
RAJASTHAN,2022-06-20,10,M,55,150172.89785123977
RAJASTHAN,2022-06-21,10,M,47,131982.77772747847
RAJASTHAN,2022-06-22,10,L,46,109016.54867674853
RAJASTHAN,2022-06-23,10,L,51,104915.99846212997
RAJASTHAN,2022-06-24,10,L,52,110432.16383136099
RAJASTHAN,2022-06-25,10,L,51,106831.85774702043
RAJASTHAN,2022-06-26,10,L,49,102228.27821740939
RAJASTHAN,2022-06-27,10,L,46,86542.293005671
RAJASTHAN,2022-06-28,10,L,46,86327.04158790165
RAJASTHAN,2022-06-29,10,L,38,91823.78670360113
RAJASTHAN,2022-06-30,10,XL,33,64928.71258034895
RAJASTHAN,2022-07-01,10,L,29,73043.28656361485
RAJASTHAN,2022-07-02,10,L,24,66109.27083333337
RAJASTHAN,2022-07-03,10,S,20,198325.03999999998
RAJASTHAN,2022-07-04,10,S,19,202260.4432132964
RAJASTHAN,2022-07-05,10,S,16,233239.359375
RAJASTHAN,2022-07-06,10,S,12,286778.3541666666
RAJASTHAN,2022-07-07,10,S,6,79943.58333333326
RAJASTHAN,2022-07-08,10,M,3,7112.0
RAJSHTHAN,2022-04-30,10,S,1,0.0
RAJSHTHAN,2022-05-01,10,S,1,0.0
RAJSHTHAN,2022-05-02,10,S,1,0.0
RAJSHTHAN,2022-05-03,10,S,1,0.0
RAJSHTHAN,2022-05-04,10,S,1,0.0
RAJSHTHAN,2022-05-05,10,S,1,0.0
RAJSHTHAN,2022-05-06,10,S,1,0.0
RAJSHTHAN,2022-05-07,10,S,1,0.0
RAJSHTHAN,2022-05-08,10,S,1,0.0
RAJSHTHAN,2022-05-09,10,S,1,0.0
RAJSTHAN,2022-06-06,10,XL,1,0.0
RAJSTHAN,2022-06-07,10,XL,1,0.0
RAJSTHAN,2022-06-08,10,XL,1,0.0
RAJSTHAN,2022-06-09,10,XL,1,0.0
RAJSTHAN,2022-06-10,10,XL,1,0.0
RAJSTHAN,2022-06-11,10,XL,1,0.0
RAJSTHAN,2022-06-12,10,XL,1,0.0
RAJSTHAN,2022-06-13,10,XL,1,0.0
RAJSTHAN,2022-06-14,10,XL,1,0.0
RAJSTHAN,2022-06-15,10,XL,1,0.0
RAJSTHAN,2022-06-23,10,XL,1,0.0
RAJSTHAN,2022-06-24,10,XL,1,0.0
RAJSTHAN,2022-06-25,10,XL,1,0.0
RAJSTHAN,2022-06-26,10,XL,1,0.0
RAJSTHAN,2022-06-27,10,XL,1,0.0
RAJSTHAN,2022-06-28,10,XL,1,0.0
RAJSTHAN,2022-06-29,10,XL,1,0.0
RAJSTHAN,2022-06-30,10,XL,1,0.0
RAJSTHAN,2022-07-01,10,XL,1,0.0
RAJSTHAN,2022-07-02,10,XL,1,0.0
RJ,2022-04-16,10,XL,1,0.0
RJ,2022-04-17,10,XL,1,0.0
RJ,2022-04-18,10,XL,1,0.0
RJ,2022-04-19,10,XL,1,0.0
RJ,2022-04-20,10,XL,1,0.0
RJ,2022-04-21,10,XL,1,0.0
RJ,2022-04-22,10,XL,1,0.0
RJ,2022-04-23,10,XL,1,0.0
RJ,2022-04-24,10,XL,1,0.0
RJ,2022-04-25,10,XL,1,0.0
RJ,2022-06-01,10,XL,1,0.0
RJ,2022-06-02,10,XL,1,0.0
RJ,2022-06-03,10,XL,1,0.0
RJ,2022-06-04,10,XL,1,0.0
RJ,2022-06-05,10,XL,1,0.0
RJ,2022-06-06,10,XL,1,0.0
RJ,2022-06-07,10,XL,1,0.0
RJ,2022-06-08,10,XL,1,0.0
RJ,2022-06-09,10,XL,1,0.0
RJ,2022-06-10,10,XL,1,0.0
SIKKIM,2022-04-02,10,S,2,18496.0
SIKKIM,2022-04-03,10,L,2,240.25
SIKKIM,2022-04-04,10,S,4,15868.1875
SIKKIM,2022-04-05,10,S,5,13969.039999999979
SIKKIM,2022-04-06,10,S,5,13969.039999999979
SIKKIM,2022-04-07,10,S,6,24679.888888888934
SIKKIM,2022-04-08,10,S,6,24679.888888888934
SIKKIM,2022-04-09,10,S,6,24679.888888888934
SIKKIM,2022-04-10,10,S,6,24679.888888888934
SIKKIM,2022-04-11,10,M,6,6269.583333333314
SIKKIM,2022-04-12,10,M,6,6269.583333333314
SIKKIM,2022-04-13,10,M,6,6269.583333333314
SIKKIM,2022-04-14,10,M,6,6269.583333333314
SIKKIM,2022-04-15,10,M,6,6269.583333333314
SIKKIM,2022-04-16,10,L,3,24800.0
SIKKIM,2022-04-17,10,M,3,138.88888888893416
SIKKIM,2022-04-18,10,M,4,117.1875
SIKKIM,2022-04-19,10,M,5,103.35999999992782
SIKKIM,2022-04-20,10,M,4,110.1875
SIKKIM,2022-04-21,10,3XL,4,28045.6875
SIKKIM,2022-04-22,10,3XL,4,28045.6875
SIKKIM,2022-04-23,10,3XL,4,28045.6875
SIKKIM,2022-04-24,10,3XL,5,25953.03999999992
SIKKIM,2022-04-25,10,3XL,6,21629.138888888992
SIKKIM,2022-04-26,10,M,9,36324.222222222306
SIKKIM,2022-04-27,10,M,8,40620.609375
SIKKIM,2022-04-28,10,M,7,46064.81632653059
SIKKIM,2022-04-29,10,M,7,52905.95918367349
SIKKIM,2022-04-30,10,M,8,57663.359375
SIKKIM,2022-05-01,10,M,8,57663.359375
SIKKIM,2022-05-02,10,M,7,28147.387755102012
SIKKIM,2022-05-03,10,M,10,29713.76000000001
SIKKIM,2022-05-04,10,M,9,26033.95061728399
SIKKIM,2022-05-05,10,M,9,27516.098765432078
SIKKIM,2022-05-06,10,M,7,41898.69387755089
SIKKIM,2022-05-07,10,M,8,41866.109375
SIKKIM,2022-05-08,10,M,9,39560.444444444496
SIKKIM,2022-05-09,10,S,8,41328.484375
SIKKIM,2022-05-10,10,M,8,27530.359375
SIKKIM,2022-05-11,10,M,9,28299.555555555504
SIKKIM,2022-05-12,10,M,9,28299.555555555504
SIKKIM,2022-05-13,10,S,8,41072.5
SIKKIM,2022-05-14,10,S,8,41072.5
SIKKIM,2022-05-15,10,M,8,66716.484375
SIKKIM,2022-05-16,10,M,7,70063.10204081645
SIKKIM,2022-05-17,10,M,8,57872.25
SIKKIM,2022-05-18,10,M,8,57072.5
SIKKIM,2022-05-19,10,M,8,57072.5
SIKKIM,2022-05-20,10,M,7,58825.061224489706
SIKKIM,2022-05-21,10,M,6,59948.91666666663
SIKKIM,2022-05-22,10,M,6,59948.91666666663
SIKKIM,2022-05-23,10,M,6,59948.91666666663
SIKKIM,2022-05-24,10,M,5,953.2000000000116
SIKKIM,2022-05-25,10,M,4,471.5
SIKKIM,2022-05-26,10,M,4,471.5
SIKKIM,2022-05-27,10,M,2,756.25
SIKKIM,2022-05-28,10,M,2,196.0
SIKKIM,2022-05-29,10,M,2,196.0
SIKKIM,2022-05-30,10,M,2,196.0
SIKKIM,2022-05-31,10,3XL,3,104888.22222222225
SIKKIM,2022-06-01,10,M,2,196.0
SIKKIM,2022-06-02,10,M,2,196.0
SIKKIM,2022-06-03,10,L,3,13038.222222222306
SIKKIM,2022-06-04,10,L,5,23330.24000000002
SIKKIM,2022-06-05,10,L,5,23330.24000000002
SIKKIM,2022-06-06,10,L,5,23330.24000000002
SIKKIM,2022-06-07,10,L,7,24552.693877551064
SIKKIM,2022-06-08,10,L,7,24552.693877551064
SIKKIM,2022-06-09,10,L,8,106734.5
SIKKIM,2022-06-10,10,L,9,96037.80246913584
SIKKIM,2022-06-11,10,L,11,107871.5041322314
SIKKIM,2022-06-12,10,L,11,107871.5041322314
SIKKIM,2022-06-13,10,L,9,127291.33333333337
SIKKIM,2022-06-14,10,XL,7,85864.53061224491
SIKKIM,2022-06-15,10,XL,7,85864.53061224491
SIKKIM,2022-06-16,10,XL,8,142457.5
SIKKIM,2022-06-17,10,XL,8,142457.5
SIKKIM,2022-06-18,10,XL,8,142457.5
SIKKIM,2022-06-19,10,XL,5,226672.95999999996
SIKKIM,2022-06-20,10,XL,3,142734.22222222213
SIKKIM,2022-06-21,10,3XL,2,33124.0
SIKKIM,2022-06-22,10,3XL,2,33124.0
SIKKIM,2022-06-23,10,XL,3,209238.88888888888
SIKKIM,2022-06-24,10,XL,4,176089.1875
SIKKIM,2022-06-25,10,XL,5,144018.55999999994
SIKKIM,2022-06-26,10,XL,4,69464.75
SIKKIM,2022-06-27,10,XL,4,69464.75
SIKKIM,2022-06-28,10,XL,4,69464.75
SIKKIM,2022-06-29,10,XL,4,69464.75
SIKKIM,2022-06-30,10,XL,4,69464.75
SIKKIM,2022-07-01,10,XL,4,69464.75
SIKKIM,2022-07-02,10,XL,4,69464.75
SIKKIM,2022-07-03,10,3XL,3,213868.2222222223
SIKKIM,2022-07-04,10,3XL,2,231361.0
SIKKIM,2022-07-05,10,3XL,2,231361.0
SIKKIM,2022-07-06,10,3XL,2,231361.0
SIKKIM,2022-07-07,10,3XL,2,231361.0
SIKKIM,2022-07-08,10,L,1,0.0
TAMIL NADU,2022-04-01,10,L,3,10203.555555555562
TAMIL NADU,2022-04-02,10,XL,25,72472.63999999996
TAMIL NADU,2022-04-03,10,M,51,57994.902729719295
TAMIL NADU,2022-04-04,10,M,69,64549.83406847302
TAMIL NADU,2022-04-05,10,L,87,41272.76839741052
TAMIL NADU,2022-04-06,10,L,102,42438.83093041129
TAMIL NADU,2022-04-07,10,L,117,51493.496383957856
TAMIL NADU,2022-04-08,10,L,134,55306.64051013591
TAMIL NADU,2022-04-09,10,L,157,55419.338066453056
TAMIL NADU,2022-04-10,10,L,190,56096.73354570643
TAMIL NADU,2022-04-11,10,L,211,56972.94198243524
TAMIL NADU,2022-04-12,10,L,218,60648.45915747841
TAMIL NADU,2022-04-13,10,L,218,65718.8981777628
TAMIL NADU,2022-04-14,10,L,214,66389.87160450692
TAMIL NADU,2022-04-15,10,L,211,68966.54230587807
TAMIL NADU,2022-04-16,10,L,225,66232.02836543217
TAMIL NADU,2022-04-17,10,L,224,60902.96075813135
TAMIL NADU,2022-04-18,10,L,232,55354.2097019917
TAMIL NADU,2022-04-19,10,L,229,54744.96180469473
TAMIL NADU,2022-04-20,10,XL,217,51298.09178364376
TAMIL NADU,2022-04-21,10,XL,220,48613.07685950416
TAMIL NADU,2022-04-22,10,XL,220,49630.80157024786
TAMIL NADU,2022-04-23,10,XL,215,49699.124802595994
TAMIL NADU,2022-04-24,10,XL,216,43043.952932098764
TAMIL NADU,2022-04-25,10,XL,214,43109.43027775345
TAMIL NADU,2022-04-26,10,M,210,41338.41551020404
TAMIL NADU,2022-04-27,10,XL,222,45146.7289992696
TAMIL NADU,2022-04-28,10,XL,226,44918.21951601538
TAMIL NADU,2022-04-29,10,XL,225,47356.92246913578
TAMIL NADU,2022-04-30,10,XL,213,45271.67193458084
TAMIL NADU,2022-05-01,10,XL,213,47848.74751482287
TAMIL NADU,2022-05-02,10,XL,211,42638.72855506395
TAMIL NADU,2022-05-03,10,XL,228,44152.211507386935
TAMIL NADU,2022-05-04,10,XL,239,45663.23429211683
TAMIL NADU,2022-05-05,10,XL,243,44827.79637250421
TAMIL NADU,2022-05-06,10,XL,235,42418.571480307786
TAMIL NADU,2022-05-07,10,L,214,58405.23058782425
TAMIL NADU,2022-05-08,10,L,213,55414.78547025507
TAMIL NADU,2022-05-09,10,L,217,56874.93376372394
TAMIL NADU,2022-05-10,10,L,208,63433.576899962965
TAMIL NADU,2022-05-11,10,L,212,63469.59576361702
TAMIL NADU,2022-05-12,10,M,198,84347.98370064277
TAMIL NADU,2022-05-13,10,L,192,66882.359375
TAMIL NADU,2022-05-14,10,L,177,69767.36652941367
TAMIL NADU,2022-05-15,10,L,173,68358.22078920103
TAMIL NADU,2022-05-16,10,L,164,67102.72189173114
TAMIL NADU,2022-05-17,10,L,168,66206.84807256242
TAMIL NADU,2022-05-18,10,L,169,69111.98865585937
TAMIL NADU,2022-05-19,10,L,165,78550.74431588617
TAMIL NADU,2022-05-20,10,L,166,74612.97779068089
TAMIL NADU,2022-05-21,10,L,163,74873.09601415182
TAMIL NADU,2022-05-22,10,L,161,66684.93962424295
TAMIL NADU,2022-05-23,10,L,164,64916.97780339082
TAMIL NADU,2022-05-24,10,L,163,64263.646053671546
TAMIL NADU,2022-05-25,10,L,158,66722.63407306513
TAMIL NADU,2022-05-26,10,L,158,65568.57506809803
TAMIL NADU,2022-05-27,10,XL,159,76164.50132510584
TAMIL NADU,2022-05-28,10,XL,164,73446.40511600242
TAMIL NADU,2022-05-29,10,XL,176,68781.98137267563
TAMIL NADU,2022-05-30,10,XL,176,67949.12809917354
TAMIL NADU,2022-05-31,10,XL,176,62713.646177685994
TAMIL NADU,2022-06-01,10,XL,195,59860.89846153854
TAMIL NADU,2022-06-02,10,XL,194,60874.536002763314
TAMIL NADU,2022-06-03,10,XL,195,59231.64076265617
TAMIL NADU,2022-06-04,10,XL,187,54844.83799937082
TAMIL NADU,2022-06-05,10,XXL,201,61455.0730427464
TAMIL NADU,2022-06-06,10,M,205,68637.59890541347
TAMIL NADU,2022-06-07,10,M,223,69150.62112650572
TAMIL NADU,2022-06-08,10,M,224,66811.05604272953
TAMIL NADU,2022-06-09,10,M,222,69295.40532424318
TAMIL NADU,2022-06-10,10,M,229,70866.54747239762
TAMIL NADU,2022-06-11,10,M,215,64191.54968090856
TAMIL NADU,2022-06-12,10,M,211,62856.79499562003
TAMIL NADU,2022-06-13,10,M,213,63051.430271771445
TAMIL NADU,2022-06-14,10,M,215,64175.15686316934
TAMIL NADU,2022-06-15,10,XL,217,79672.74756312516
TAMIL NADU,2022-06-16,10,XL,212,79944.10633232474
TAMIL NADU,2022-06-17,10,XL,204,78860.67406766629
TAMIL NADU,2022-06-18,10,XL,196,83659.23039879213
TAMIL NADU,2022-06-19,10,XL,201,82389.56827801291
TAMIL NADU,2022-06-20,10,XL,202,84895.48850602878
TAMIL NADU,2022-06-21,10,XL,193,84371.78313511779
TAMIL NADU,2022-06-22,10,XL,196,77452.65938671387
TAMIL NADU,2022-06-23,10,XL,193,67338.38025181886
TAMIL NADU,2022-06-24,10,XL,188,60300.481326392095
TAMIL NADU,2022-06-25,10,XL,175,68067.00160000008
TAMIL NADU,2022-06-26,10,XL,168,67038.81714144
TAMIL NADU,2022-06-27,10,XL,168,65904.16237953515
TAMIL NADU,2022-06-28,10,XL,161,66686.07075344311
TAMIL NADU,2022-06-29,10,L,157,60295.67820195551
TAMIL NADU,2022-06-30,10,L,148,63570.51365047484
TAMIL NADU,2022-07-01,10,L,135,65879.87654320989
TAMIL NADU,2022-07-02,10,L,116,60390.32662009506
TAMIL NADU,2022-07-03,10,L,99,60447.493317008484
TAMIL NADU,2022-07-04,10,L,89,61452.476959979744
TAMIL NADU,2022-07-05,10,L,69,68161.61814744805
TAMIL NADU,2022-07-06,10,M,58,59733.2737812128
TAMIL NADU,2022-07-07,10,M,35,58735.7110204082
TAMIL NADU,2022-07-08,10,M,20,49202.159999999916
TAMIL NADU,2022-07-09,10,M,5,6598.24000000002
TELANGANA,2022-04-01,10,L,3,17544.22222222219
TELANGANA,2022-04-02,10,M,21,72103.28344671195
TELANGANA,2022-04-03,10,M,41,81203.77513384883
TELANGANA,2022-04-04,10,M,62,75706.15296566073
TELANGANA,2022-04-05,10,M,74,76763.28871439007
TELANGANA,2022-04-06,10,M,95,77336.92033241002
TELANGANA,2022-04-07,10,M,108,71756.87105624145
TELANGANA,2022-04-08,10,M,125,69832.18905599997
TELANGANA,2022-04-09,10,M,145,71377.64299643278
TELANGANA,2022-04-10,10,M,160,70423.89683593751
TELANGANA,2022-04-11,10,L,182,54978.85448617319
TELANGANA,2022-04-12,10,L,185,62259.95704894082
TELANGANA,2022-04-13,10,L,195,63433.12557527935
TELANGANA,2022-04-14,10,L,213,64308.93372126343
TELANGANA,2022-04-15,10,L,215,63579.56504056248
TELANGANA,2022-04-16,10,L,218,67674.4496254524
TELANGANA,2022-04-17,10,L,229,67384.98270437255
TELANGANA,2022-04-18,10,L,231,68075.49596147
TELANGANA,2022-04-19,10,L,212,65904.82458170166
TELANGANA,2022-04-20,10,L,208,65152.74029215978
TELANGANA,2022-04-21,10,L,203,61429.63338105753
TELANGANA,2022-04-22,10,L,206,53495.40767273068
TELANGANA,2022-04-23,10,L,213,50615.917785271886
TELANGANA,2022-04-24,10,XL,205,46658.24661511008
TELANGANA,2022-04-25,10,M,213,59484.815490753565
TELANGANA,2022-04-26,10,M,219,67937.77173119824
TELANGANA,2022-04-27,10,M,221,68334.89560000814
TELANGANA,2022-04-28,10,M,226,70506.01137520547
TELANGANA,2022-04-29,10,M,228,71125.24859572179
TELANGANA,2022-04-30,10,M,225,71230.89351111103
TELANGANA,2022-05-01,10,M,220,69571.1908264464
TELANGANA,2022-05-02,10,M,221,66276.80534796586
TELANGANA,2022-05-03,10,M,228,71194.94105878728
TELANGANA,2022-05-04,10,M,237,71403.48291762365
TELANGANA,2022-05-05,10,M,246,67588.36653116526
TELANGANA,2022-05-06,10,M,250,64181.806016000046
TELANGANA,2022-05-07,10,M,251,67059.40635862917
TELANGANA,2022-05-08,10,M,246,64376.99940511602
TELANGANA,2022-05-09,10,M,248,65134.14917728928
TELANGANA,2022-05-10,10,M,241,66464.8259844011
TELANGANA,2022-05-11,10,M,225,69646.94293333328
TELANGANA,2022-05-12,10,M,215,70016.58388318011
TELANGANA,2022-05-13,10,M,202,68439.28359964711
TELANGANA,2022-05-14,10,M,189,71632.77674197243
TELANGANA,2022-05-15,10,M,169,83712.91565421381
TELANGANA,2022-05-16,10,M,166,84856.36191754969
TELANGANA,2022-05-17,10,L,169,61581.89181051083
TELANGANA,2022-05-18,10,L,164,63470.21248512791
TELANGANA,2022-05-19,10,L,166,57094.56916823925
TELANGANA,2022-05-20,10,L,172,64309.05093969713
TELANGANA,2022-05-21,10,L,173,66558.85268468718
TELANGANA,2022-05-22,10,L,176,81517.92032541323
TELANGANA,2022-05-23,10,L,171,81453.79193598026
TELANGANA,2022-05-24,10,L,162,81829.04877305293
TELANGANA,2022-05-25,10,XL,161,92724.2138034798
TELANGANA,2022-05-26,10,XL,170,79001.10868512106
TELANGANA,2022-05-27,10,XL,179,79752.753721794
TELANGANA,2022-05-28,10,XL,178,81103.56672137353
TELANGANA,2022-05-29,10,XL,178,83171.19795480365
TELANGANA,2022-05-30,10,XL,182,82422.93998309382
TELANGANA,2022-05-31,10,XL,180,79685.78691358032
TELANGANA,2022-06-01,10,XL,195,74671.41527942132
TELANGANA,2022-06-02,10,XL,191,75008.71187741554
TELANGANA,2022-06-03,10,XL,199,77772.06787707383
TELANGANA,2022-06-04,10,XL,208,79215.15104937134
TELANGANA,2022-06-05,10,XL,211,85860.55650142627
TELANGANA,2022-06-06,10,XL,206,85779.57762277307
TELANGANA,2022-06-07,10,XL,209,83618.15677296772
TELANGANA,2022-06-08,10,XL,210,86898.29408163263
TELANGANA,2022-06-09,10,XL,219,85039.30818790256
TELANGANA,2022-06-10,10,XL,223,89154.63081903924
TELANGANA,2022-06-11,10,XL,221,95394.72672549699
TELANGANA,2022-06-12,10,XL,223,115673.70954573783
TELANGANA,2022-06-13,10,XL,220,114043.18148760323
TELANGANA,2022-06-14,10,XL,219,113002.46842225979
TELANGANA,2022-06-15,10,L,208,83361.51624907547
TELANGANA,2022-06-16,10,XL,208,112162.72094582103
TELANGANA,2022-06-17,10,XL,207,108092.42362715577
TELANGANA,2022-06-18,10,XL,199,105084.70124491799
TELANGANA,2022-06-19,10,XL,189,111057.40578371263
TELANGANA,2022-06-20,10,M,181,70427.55080736242
TELANGANA,2022-06-21,10,M,183,72971.12711636652
TELANGANA,2022-06-22,10,M,188,83276.985174287
TELANGANA,2022-06-23,10,M,184,86350.89174740075
TELANGANA,2022-06-24,10,M,179,88975.80562404421
TELANGANA,2022-06-25,10,M,175,98897.03262040816
TELANGANA,2022-06-26,10,M,158,102663.76610318868
TELANGANA,2022-06-27,10,XL,155,98348.21336108213
TELANGANA,2022-06-28,10,XL,164,109675.49535246874
TELANGANA,2022-06-29,10,M,166,99577.38746552484
TELANGANA,2022-06-30,10,M,151,104270.97504495422
TELANGANA,2022-07-01,10,M,132,103649.95058539958
TELANGANA,2022-07-02,10,M,112,96956.31855867355
TELANGANA,2022-07-03,10,M,95,95668.15578947368
TELANGANA,2022-07-04,10,XL,88,130323.96900826442
TELANGANA,2022-07-05,10,XL,74,136333.54565376183
TELANGANA,2022-07-06,10,XL,56,136017.78539540817
TELANGANA,2022-07-07,10,M,41,77220.56632956566
TELANGANA,2022-07-08,10,M,17,64007.61937716277
TELANGANA,2022-07-09,10,L,5,14564.400000000023
TRIPURA,2022-04-01,10,XXL,1,0.0
TRIPURA,2022-04-02,10,XXL,4,9220.5
TRIPURA,2022-04-03,10,XXL,4,9220.5
TRIPURA,2022-04-04,10,XXL,4,9220.5
TRIPURA,2022-04-05,10,XXL,4,9220.5
TRIPURA,2022-04-06,10,XXL,4,9220.5
TRIPURA,2022-04-07,10,XXL,5,14365.359999999986
TRIPURA,2022-04-08,10,XXL,5,14365.359999999986
TRIPURA,2022-04-09,10,XXL,6,11971.222222222248
TRIPURA,2022-04-10,10,XXL,6,11971.222222222248
TRIPURA,2022-04-11,10,M,6,88449.88888888882
TRIPURA,2022-04-12,10,M,7,75886.69387755095
TRIPURA,2022-04-13,10,M,8,75463.859375
TRIPURA,2022-04-14,10,M,8,73983.6875
TRIPURA,2022-04-15,10,M,7,84542.97959183675
TRIPURA,2022-04-16,10,M,7,84542.97959183675
TRIPURA,2022-04-17,10,M,9,70275.7777777777
TRIPURA,2022-04-18,10,M,7,84786.24489795917
TRIPURA,2022-04-19,10,L,6,17496.0
TRIPURA,2022-04-20,10,L,6,17496.0
TRIPURA,2022-04-21,10,L,6,17496.0
TRIPURA,2022-04-22,10,L,6,17496.0
TRIPURA,2022-04-23,10,L,6,17496.0
TRIPURA,2022-04-24,10,L,6,30716.888888888876
TRIPURA,2022-04-25,10,M,3,1346.0
TRIPURA,2022-04-26,10,M,4,1041.1875
TRIPURA,2022-04-27,10,XXL,2,0.0
TRIPURA,2022-04-28,10,L,4,87890.6875
TRIPURA,2022-04-29,10,M,3,85670.88888888888
TRIPURA,2022-04-30,10,M,4,69587.25
TRIPURA,2022-05-01,10,XXL,5,91264.40000000002
TRIPURA,2022-05-02,10,XXL,5,91264.40000000002
TRIPURA,2022-05-03,10,XXL,5,91264.40000000002
TRIPURA,2022-05-04,10,XXL,5,91264.40000000002
TRIPURA,2022-05-05,10,L,4,23199.1875
TRIPURA,2022-05-06,10,L,4,23199.1875
TRIPURA,2022-05-07,10,L,4,23199.1875
TRIPURA,2022-05-08,10,XS,4,50538.1875
TRIPURA,2022-05-09,10,XS,4,50538.1875
TRIPURA,2022-05-10,10,XS,3,17282.888888888992
TRIPURA,2022-05-11,10,XS,3,17282.888888888992
TRIPURA,2022-05-12,10,XL,4,20333.1875
TRIPURA,2022-05-13,10,XL,4,20333.1875
TRIPURA,2022-05-14,10,XL,4,20333.1875
TRIPURA,2022-05-15,10,XS,3,20348.22222222219
TRIPURA,2022-05-16,10,XS,3,1981.5555555555038
TRIPURA,2022-05-17,10,XL,3,17284.222222222306
TRIPURA,2022-05-18,10,XL,3,17284.222222222306
TRIPURA,2022-05-19,10,XL,4,21337.25
TRIPURA,2022-05-20,10,XXL,3,522.8888888889342
TRIPURA,2022-05-21,10,XL,3,28204.22222222213
TRIPURA,2022-05-22,10,XS,2,812.25
TRIPURA,2022-05-23,10,M,3,35757.55555555556
TRIPURA,2022-05-24,10,M,3,35757.55555555556
TRIPURA,2022-05-25,10,M,3,35757.55555555556
TRIPURA,2022-05-26,10,M,3,35757.55555555556
TRIPURA,2022-05-27,10,M,5,22988.159999999916
TRIPURA,2022-05-28,10,M,6,22589.0
TRIPURA,2022-05-29,10,M,7,22818.0
